id	title	name	publication_date	body	new_title
737477	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	Well, I put a real policy on the table to create 1.2 million new jobs and in green manufacturing. There's going to be a $23 trillion worldwide market for this. This could revitalize huge cities across this country, and no one wants to talk about it. What you want to do instead is find the Republican talking point of a made-up piece of some other part and say oh, we don't really have to do anything. That's the problem we got in Washington right now.	Democratic Presidential Debate - July 30 | CNN
737478	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	It continues to be--	Democratic Presidential Debate - July 30 | CNN
737479	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	--A Washington that works great for oil companies, just not for people worried about climate change.	Democratic Presidential Debate - July 30 | CNN
737480	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	I get a little bit tired of Democrats afraid of big ideas. Republicans are not a big of afraid of big ideas. They could give $1 trillion in tax breaks to billionaires and profitable corporations. They could bail out the crooks on Wall Street, so please don't tell me that we cannot take on the fossil fuel industry and nothing happens unless we do that.	Democratic Presidential Debate - July 30 | CNN
737481	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Here is the bottom line, we've got to ask ourselves a simple question. What do you do with an industry that knowingly for billions of dollars in short-term profits is destroying this planet? I say that is criminal activity that cannot be allowed to continue.	Democratic Presidential Debate - July 30 | CNN
737482	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Look--	Democratic Presidential Debate - July 30 | CNN
737483	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	On this issue, my friends, there is no choice. We have got to be super aggressive if we love our--	Democratic Presidential Debate - July 30 | CNN
737484	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	children and if we want to leave them a planet that is healthy and is habitable. So, I might disagree with Tim. What that means is we got to A. take on the fossil fuel industry. B. it means we have to transform our energy system away from fossil fuel to energy efficiency and sustainable energy and a hell of a lot of good union jobs as we do that. We got to transform our transportation system.	Democratic Presidential Debate - July 30 | CNN
737485	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	And we have to lead the world because of --	Democratic Presidential Debate - July 30 | CNN
737486	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	--and American industry.	Democratic Presidential Debate - July 30 | CNN
737487	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Look, Steve nobody in the congress is more strongly pro-worker than I am. So, when I talk about taking on the fossil fuel industry what I am also talking about is a just transition.	Democratic Presidential Debate - July 30 | CNN
737488	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	We can create with the Green New Deal is about it's a bold idea. We can create millions of good paying jobs. We can build communities in rural America that have been devastated. So we are not antiworker. We are going to provide and make sure that those workers have a transition to new jobs (INAUDIBLE) healthcare and education.	Democratic Presidential Debate - July 30 | CNN
737489	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	I've listened to scientists on this and they are very clear--we don't have more than 10 years to get this right. And we won't meet that challenge with half steps or half measures or only half the country. We got to bring everyone in. The people of Detroit and those that I listened to in Flint last week--they want the challenge. They want those jobs. They want to create the future for this country and the world. Those community college students I met in Tucumcari, New Mexico understand that wind and solar jobs are the fastest growing jobs in the country and those farmers in Iowa say pay me for the environmental services of planting cover crops and keeping more land in conservation easements. That's how we meet the challenge. We do it with everyone in this country. We bring everyone into the solution.	Democratic Presidential Debate - July 30 | CNN
737490	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	We have all put out highly similar visions on climate. It is all theoretical. We will deal with climate if and only if we win the presidency. If and only if we beat Donald Trump.	Democratic Presidential Debate - July 30 | CNN
737491	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	Nominate me and you get to see the President of the United States stand next to an American war veteran and explain why he chose to pretend to be disabled when it was his chance to serve. Nominate me and we will have a different conversation with American voters about why the President of the United States thinks you're a sucker. When the problem in your life is your paycheck is not going up nearly as fast as the cost of housing or the cost of education--	Democratic Presidential Debate - July 30 | CNN
737492	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	--or the cost of prescription drugs. He has done nothing about it except (INAUDIBLE).	Democratic Presidential Debate - July 30 | CNN
737493	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	Thank you, Dana and I was just in Flint. And they are still drinking bottled water in that town and that is outrageous. So my plan and I am the first one that came out with an infrastructure plan and I did that because this is a bread and butter issue. So bread and butter issue for people that are coming-	Democratic Presidential Debate - July 30 | CNN
737494	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	(INAUDIBLE) traffic jams. I think the governor here in Michigan smartly ran on the slogan fix the damn roads and it is an issue for union jobs and so I think what we need to do is not have a precedent that has promised he was going to do that on election night if anyone reads members and then he hasn't followed through. He has done nothing. He blew up the meeting at the White House. I would put $1 trillion into the sand I would pay for it by first of all changing the capital gains rate, by doing something when it comes to that regressive tax bill that left everyone behind but really made his Mar-a-Lago friends richer as he promised and I would take that money and put it into rural broadband and green infrastructure so you won't have what you just saw in Detroit with the Jefferson-Chalmers neighborhood, the African neighborhood that was African-American neighborhood that was most hit when you had those recent rainstorms. And I truly believe that if we are going to move on infrastructure--	Democratic Presidential Debate - July 30 | CNN
737495	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	--and climate change you need a voice from the heartland.	Democratic Presidential Debate - July 30 | CNN
737496	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	we will call his racism an amount for what it is and also talk about its consequences. It doesn't just offend our sensibilities to hear him say send her back about a member of Congress because she's a woman of color, because she's a Muslim American. Doesn't just offend our sensibilities when he calls Mexican immigrants rapist and criminals or seeks to ban all Muslims from the shores of a country that is comprised of people from the world over or from every tradition of faith. It is also changing this country. Hate crimes are on the rise every single one of the last three years.	Democratic Presidential Debate - July 30 | CNN
737497	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	On the day that he signed his executive order attempting to ban Muslim travel the mosque in Victoria, Texas was burned to the ground. So we must not only stand up against Donald Trump and defeat him in this next election but we must also ensure that we don't just tolerate or respect our differences but we embrace them. That is what we have learned in El Paso, Texas, my hometown, one of the safest cities in the United States of America not despite but because it is a city of immigrants and asylum seekers and refugees. We will show that our--	Democratic Presidential Debate - July 30 | CNN
737498	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	--adversity is our strength in my administration.	Democratic Presidential Debate - July 30 | CNN
737499	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	Well the core value behind this entire country's history is working towards a more perfect union, that all people are created equal and we have fallen far away from that. I think the job is incumbent on any one of us to make the convincing case that we can deliver an urban agenda that represents progress in schools. You know Colorado when I was mayor we got to universal pre-K for every kid in the urban city. We did major police reform 10 years before Ferguson. Why is it now that five years after Ferguson we still don't have anything? How do we get affordable housing? We create a scholarship fund for every kid. You've got to deliver a vision like that for the whole country.	Democratic Presidential Debate - July 30 | CNN
737500	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	What's--	Democratic Presidential Debate - July 30 | CNN
737501	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	Yes.	Democratic Presidential Debate - July 30 | CNN
737502	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	We need to call out white supremacy for what it is, domestic terrorism.	Democratic Presidential Debate - July 30 | CNN
737503	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	And it poses a threat to the United States of America. We live in a country now where the precedent is advancing environmental racism, economic racism, criminal justice racism, healthcare racism. The way we do better is to fight--	Democratic Presidential Debate - July 30 | CNN
737504	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	go back and show something better. So, I have a plan, for example, on education that says we have to build a better education system for all our kids, but we've got to acknowledge what's happened on race. So, my plan have universal tuition free college for all of our kids, but also increases the Pell Grant and levels the playing field by putting $50 billion into historically black colleges and universities.	Democratic Presidential Debate - July 30 | CNN
737505	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	It cancels student loan debt for 95 percent of the kids with student loan debt and helps close the black-white wealth gap in America.	Democratic Presidential Debate - July 30 | CNN
737506	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	As an urban mayor serving a diverse community, the racial divide lives within me. I'm not saying that I became mayor and racism or crime or poverty ended on my watch. But, in our city, we have come together repeatedly to tackle challenges like the fact that far too many people were not getting the help they needed in their housing and so, we directed it to a high--historically underinvested African American neighborhood. Right now, in the wake of a police-involved shooting, our community is moving from hurting to healing by making sure that the community can participate in things like revising the use of force policy and making sure there are community voices on the board of safety that handles police matters.	Democratic Presidential Debate - July 30 | CNN
737507	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	I proposed a Douglas Plan to tackle this issue nationally because mayors have hit the limits of what you can do unless there is national action. Systemic racism has touched every part of American life, from housing to health, to home ownership. If you walk into an emergency room and you are black, your reports of pain will be taken less seriously. If you apply for a job and you are black, you are less likely to be called just because of the name on the resume. It's why I've proposed that we do everything from investing in historically red line neighborhoods--	Democratic Presidential Debate - July 30 | CNN
737508	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	--To build black wealth in home ownership--	Democratic Presidential Debate - July 30 | CNN
737509	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	--to supporting entrepreneurship for black Americans.	Democratic Presidential Debate - July 30 | CNN
737510	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	Well, first of all, there are vo--people that voted for Donald Trump before that aren't racist. They just wanted a better shake in the economy. And so, I would appeal to them. But, I don't think anyone can justify what this president is doing. Little kids literally woke up this weekend, turned on the TV and saw their president calling their city, the town of Baltimore, nothing more than a home for rats. And I can tell you, as your president, that will stop. The second thing I would say is that economic opportunity means economic opportunity for everyone in this country. I know that because I have lived it. And that means when we put out there better childcare and better education and we pay teachers more and we make sure there's a decent retirement system in place. Yes, we help the African American community and we must because they have been the ones that have been most hurt by what we've seen in the last decade, but we help everyone.	Democratic Presidential Debate - July 30 | CNN
737511	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	So, what I say to the people in my rural parts of my state, just like I say to them in the city and bring them together, is that economic opportunity must be there--	Democratic Presidential Debate - July 30 | CNN
737512	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	--For everyone--	Democratic Presidential Debate - July 30 | CNN
737513	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	I want to acknowledge something that we're all touching on, which is the very foundation of this country, the--the wealth that we have built, the way we became the greatest country on the face of the planet was literally on the backs of those who were kidnapped and brought here by force.	Democratic Presidential Debate - July 30 | CNN
737514	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	The legacy of slavery and segregation and Jim Crowe and suppression is alive and well in every aspect of the economy and in the country today. As president, I will sign into law a new voting rights act. I will focus on education, address healthcare disparities, but I will also sign into law Sheila Jackson Lee's reparations bill so that we can have	Democratic Presidential Debate - July 30 | CNN
737515	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	the national conversation we have waited too long in this country to have.	Democratic Presidential Debate - July 30 | CNN
737516	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Well, I responded to that by saying that I am supportive of Jim Clyburn's legislation, which is called 10-20-30. And with what that understands is that as a result of slavery and segregation and the institutional racism we see now in healthcare, in education, in financial services, we are going to have to focus big time on rebuilding distressed communities in America, including African-American communities. In terms of education, I also have a plan. It's called the Thurgood Marshall plan and it would focus on ending the growth of segregated schools in America. It would triple funding for title I schools, it would make sure that teachers in this country earned at least $60,000 a year.	Democratic Presidential Debate - July 30 | CNN
737517	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	For decades we have had a trade policy that has been written by giant, multinational corporations to help giant multinational corporations. They have no loyalty to America. They have no patriotism. If they can save a nickel by moving a job to Mexico they'll do it in a heartbeat. If they can continue a polluting plant by moving it to Vietnam they'll do it in a heartbeat. I have put out a new comprehensive plan that says, when are we going to do it that way? We are going to negotiate our deals with unions at the table, with small businesses at the table, with small farmers at the table, with environmentalists at the table. With human rights activists at the table. And then, we are going to use the fact that everybody in the world wants to get to America's markets. They want to sell to you.	Democratic Presidential Debate - July 30 | CNN
737518	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	It's--	Democratic Presidential Debate - July 30 | CNN
737519	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	If everyone wants to get to America's markets. No.	Democratic Presidential Debate - July 30 | CNN
737520	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	So the question is--	Democratic Presidential Debate - July 30 | CNN
737521	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	We need to raise our standards.	Democratic Presidential Debate - July 30 | CNN
737522	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Oh, I'm sorry.	Democratic Presidential Debate - July 30 | CNN
737523	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	What the congressman is describing as extreme is having deals that are negotiated by American workers for American workers. American workers want those jobs. And we can build the trade deals that do it. People want access to our markets all around the world. Then the answer is let's make them raise their standards. Make them pay their workers more. Let their workers unionize. Raise their environmental standards before they come to us and say they want to be able to sell their products. Right now, the whole--	Democratic Presidential Debate - July 30 | CNN
737524	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	working for the big multinationals. It's just not working for the people here in the United States.	Democratic Presidential Debate - July 30 | CNN
737525	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	and we can change that.	Democratic Presidential Debate - July 30 | CNN
737526	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	You know the--the question was about tariffs and they are a huge mistake. They constitute the largest tax increase on the American consumer hitting the middle class and the working poor especially hard and farmers in Iowa and across the country are bearing the brunt of the consequences. When have we ever gone to war including a trade war without allies and friends and partners? As president we will hold China accountable or we will bring our allies and friends like the European Union to bear and we will also negotiate trade deals that favor farmers and American workers and protect human rights and the environment and labor, not just here in the United States--	Democratic Presidential Debate - July 30 | CNN
737527	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	but in those (INAUDIBLE).	Democratic Presidential Debate - July 30 | CNN
737528	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	I just want to respond to this.	Democratic Presidential Debate - July 30 | CNN
737529	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Okay. You are looking I believe that the only member of Congress who not only voted against these disastrous trade agreements, NAFTA, PM. TR (PH) with China which cost us over 4 million jobs but also helped lead the effort against these agreements.	Democratic Presidential Debate - July 30 | CNN
737530	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Now Elizabeth is absolutely right, if anybody here thinks that corporate America gives one damn about the average American worker you are mistaken. If they can save five cents--	Democratic Presidential Debate - July 30 | CNN
737531	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	--by going to China, Mexico or Vietnam or anyplace else that is exactly what they would do. As president let me tell you what I will do. These guys line up at the federal trough. They want military contracts, they want all kinds of contracts. Well, under my administration you ain't going to get those contracts if you are throwing American workers--	Democratic Presidential Debate - July 30 | CNN
737532	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	--out on the street.	Democratic Presidential Debate - July 30 | CNN
737533	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	John Hickenlooper	2019-07-30	So I think again I think Congressman Delaney has got a point here and there is a way of looking at--at trade that is therapeutic. The bottom line is you talk to any economist, there is not a single example in history where a trade war had a winner. Trade wars are for losers and the bottom line is we have got to recognize let's negotiate a better trade deal but you are not going to win against China in a trade war when they've got 25% of our total debt. And step back and look at here Trump gives that giant tax cut and at the same time so we are paying in tariffs about $800-$1200 per household and then we give this incredible tax cut to the rich. Essentially what is happening is now he has transferred that tax obligation on to the middle class. That is what's outrageous but tariffs are not the solution.	Democratic Presidential Debate - July 30 | CNN
737534	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	Anyone who thinks that these trade deals are mostly about tariffs just doesn't understand what's going on. Look at the new NAFTA 2.0. What's the central feature? It is to help pharmaceutical companies get longer periods of exclusivity so they can charge Canadians, Americans and Mexicans more money and make more profits. That is what trade deals have become. They have become a way for giant multinationals to change the regulatory environment so they can suck more profits out for themselves and to leave the American people behind. We have to have the courage to fight back against that corruption.	Democratic Presidential Debate - July 30 | CNN
737535	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	Don, can I say something--	Democratic Presidential Debate - July 30 | CNN
737536	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	What just happened in my community 20 years before I was born and when I was growing up we were still picking up the pieces. Empty factories, empty houses, poverty. I know exactly what happens to a community when these closures take place and there will be more. It is why we actually need to put the interest of workers first. Of course we need to do retraining. We are doing it now in South Bend. We should continue to do it but this is so much bigger than a trade fight. This is about a moment when the economy is changing before our eyes. There are people in the gig economy who go through more jobs in a week then my parents went through in their lifetime. It is why I have propose that we allow	Democratic Presidential Debate - July 30 | CNN
737537	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	--Workers to unionize because a gig is a job and a worker is a worker.	Democratic Presidential Debate - July 30 | CNN
737538	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	We have to respond to all of these changes and, you know, in addition to confronting tech, in addition to supporting workers by doubling unionization, as I proposed to do--some of this is low-tech to like the minimum wage is just too low. And so-called conservative Christian senators right now in the Senate are blocking a bill to raise the minimum wage when Scripture says that whoever oppresses the poor taunts their maker.	Democratic Presidential Debate - July 30 | CNN
737539	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	So I have proposed a wealth tax. It's now time to do that. It's time to tax the top one tenth of 1 percent of fortunes in this country. Your first $50 million, you can keep free and clear, but your 50 millionth and first dollar you've got to pitch in two cents. Two cents. What can America do with two cents? We can provide universal childcare for every baby in this country age zero to five. We can provide universal child--a pre-k for every three-year-old and four-year-old. We can raise the wages of every childcare worker and preschool teacher in this country. We can provide universal tuition free college. We can expand Pell, we can put $50 billion into our historically black colleges and universities, and we can cancel student loan debt for 95 percent of the people who have it and start to close the wealth gap in America. It tells you how badly broken this economy is--	Democratic Presidential Debate - July 30 | CNN
737540	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	--That two cents from the wealthiest in this country--	Democratic Presidential Debate - July 30 | CNN
737541	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	--Would let us invest in the rest of America--	Democratic Presidential Debate - July 30 | CNN
737542	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	--This is my proposal--	Democratic Presidential Debate - July 30 | CNN
737543	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	--Could I--could I just respond to that, please?	Democratic Presidential Debate - July 30 | CNN
737544	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Elizabeth Warren	2019-07-30	I'd like to respond to this.	Democratic Presidential Debate - July 30 | CNN
737545	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	That would be great for us and then the next day, there would be a student loan program and people would be out taking student loans wondering they weren't--why they weren't lucky enough in timing to get theirs right away completely too. We can have debt free college for low and middle income students by expanding Pell grants and compelling states to pick up more of the burden. And on the backend, for those of us who do have a lot of debt, we can make it more affordable and we can expand a public service loan forgiveness program, which is an excellent program that is almost impossible to actually get access to right now.	Democratic Presidential Debate - July 30 | CNN
737546	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	We can take these steps and have an approach that is actually fair. If we want to start wiping away student debt, here's where I would start. I would start with the for-profit colleges that took advantage of people, especially veterans, by the way. The moment I redeployed, my Facebook add feed started filling with ads from these for-profit colleges. Under President Obama, they were held accountable for whether they deliver results. President Obama--President Trump, under a Secretary of Education--	Democratic Presidential Debate - July 30 | CNN
737547	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Pete Buttigieg	2019-07-30	--who, regrettably, is from this state did away with those rules. There's no accountability. On my watch, those colleges that turn the Department of Education into a predatory lender, that's where we would begin when it came to getting rid of loans.	Democratic Presidential Debate - July 30 | CNN
737548	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Matter of fact, I do. But, before I get into that, the major issue that we don't talk about in Congress, you don't talk about in the media is the massive level of income and wealth inequality in America. You got three people who own more wealth than the bottom 90 percent. You got top 1 percent that owns more wealth than the bottom 92 percent. Forty-nine percent of all the income goes to the top 1 percent. Companies like Amazon and billionaires out there do not pay one nickel in federal income tax and we've got 500,000 people sleeping out on the street.	Democratic Presidential Debate - July 30 | CNN
737549	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	What we need is a political revolution that tells these billionaires and corporate America that they are Americans, they'll participate in our society, but they have got to start paying their fair share of taxes, period.	Democratic Presidential Debate - July 30 | CNN
737550	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Beto O'Rourke	2019-07-30	I support free two year college. Earn that associate's degree, realize your full potential, debt free four year college. But, unlike some of other candidates on the stage, that's not just for tuition, that is room and books and board, the full cost of being able to better yourselves so that you can better this country. And then for that school teacher, who in many places like Texas, is working a second or a third job, full forgiveness for her outstanding student loan debt. Forgiveness for that person willing to work at the VA and serve our former service members. And we do not do that at the expense of unions. We elevate them as well and make it easier to join an apprenticeship to learn a skill or a trade that you can command for the rest of your life.	Democratic Presidential Debate - July 30 | CNN
737551	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	I want to make it easier for kids to go to college and I think we do it by focusing our resources on the people that need it most. And my problem with some of these plans is they literally would pay for wealthy kids, for Wall Street kids to go to college. There's no difference. It says everyone is free. I don't think that makes sense. And I am very concerned if we do things like that, the debt we're going to pass on to the next generation and the next generation. So, what I would do about student loan debt is that I would allow people to refinance it at a better rate and I would make sure that we improve those student loan repayment programs for our teachers and expand them so that you literally over five, 10 years can get it paid for if you go into occupations where we don't have enough workers. I think we need to mesh what we were just talking about with the economy--	Democratic Presidential Debate - July 30 | CNN
737552	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Amy Klobuchar	2019-07-30	--With our education policy.	Democratic Presidential Debate - July 30 | CNN
737553	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	Trump is a pathological liar. I tell the truth.	Democratic Presidential Debate - July 30 | CNN
737554	CNN HOSTS 2020 DEMOCRATIC PRESIDENTIAL DEBATES IN DETROIT, NIGHT 1	Bernie Sanders	2019-07-30	We have been in Afghanistan, I think, 18 years; in Iraq, 16 or 17 years. We have spent $5 trillion on the war on terror and there are probably more terrorists out there now than before it began. We're going to spend--Congress passed and I will not vote for a $715 billion military budget--	Democratic Presidential Debate - July 30 | CNN
